sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Wisconsin,2020-09-01,-7.0,4.0,150.0,-11.0,-31.0,8.0,13.504416096184418
Wisconsin,2020-09-02,-5.0,4.0,191.0,-9.0,-30.0,7.0,13.030878249788413
Wisconsin,2020-09-03,-4.0,8.0,173.0,-7.0,-30.0,6.0,12.557340403392415
Wisconsin,2020-09-04,-7.0,7.0,222.0,1.0,-32.0,6.0,14.277288747037995
Wisconsin,2020-09-05,-9.0,13.0,326.0,6.0,-9.0,-1.0,14.637962650769666
Wisconsin,2020-09-06,1.0,5.0,268.0,-9.0,-11.0,-1.0,15.334774818523366
Wisconsin,2020-09-07,-6.0,1.0,248.0,-17.0,-74.0,16.0,16.10274034143502
Wisconsin,2020-09-08,-16.0,-1.0,58.0,-17.0,-33.0,9.0,15.342135510436261
Wisconsin,2020-09-09,-13.0,-1.0,58.0,-18.0,-30.0,9.0,16.220511412041276
Wisconsin,2020-09-10,-12.0,0.0,99.0,-17.0,-30.0,8.0,18.389461962373225
Wisconsin,2020-09-11,-15.0,-4.0,126.0,-11.0,-28.0,7.0,18.220166048376726
Wisconsin,2020-09-12,-12.0,5.0,116.0,-9.0,-4.0,3.0,19.336537655165227
Wisconsin,2020-09-13,-8.0,1.0,229.0,-2.0,-5.0,-1.0,21.24786398854598
Wisconsin,2020-09-14,-11.0,0.0,144.0,-14.0,-26.0,6.0,21.939769028357755
Wisconsin,2020-09-15,-10.0,1.0,178.0,-12.0,-27.0,7.0,23.78730269849345
Wisconsin,2020-09-16,-9.0,-1.0,177.0,-11.0,-28.0,6.0,25.325687308287712
Wisconsin,2020-09-17,-10.0,0.0,156.0,-11.0,-27.0,6.0,26.790464998953066
Wisconsin,2020-09-18,-11.0,-1.0,164.0,-7.0,-27.0,7.0,29.513921006722807
Wisconsin,2020-09-19,-8.0,8.0,241.0,4.0,-2.0,0.0,32.006742001221966
Wisconsin,2020-09-20,-6.0,3.0,219.0,-1.0,-5.0,-1.0,32.34778739318593
Wisconsin,2020-09-21,-11.0,0.0,133.0,-15.0,-28.0,7.0,33.4666125639454
Wisconsin,2020-09-22,-13.0,-1.0,155.0,-15.0,-28.0,7.0,34.133981964047535
Wisconsin,2020-09-23,-11.0,0.0,155.0,-14.0,-27.0,7.0,35.19392159950387
Wisconsin,2020-09-24,-13.0,-1.0,112.0,-16.0,-27.0,8.0,36.003597709921905
Wisconsin,2020-09-25,-13.0,-1.0,162.0,-11.0,-26.0,7.0,36.3152003342343
Wisconsin,2020-09-26,-12.0,7.0,210.0,-5.0,-1.0,1.0,37.453654016761476
Wisconsin,2020-09-27,-8.0,2.0,145.0,-9.0,-5.0,0.0,38.61173621105636
Wisconsin,2020-09-28,-15.0,-1.0,62.0,-20.0,-27.0,8.0,39.669222282541725
Wisconsin,2020-09-29,-16.0,-1.0,87.0,-18.0,-27.0,9.0,41.438241905606596
Wisconsin,2020-09-30,-13.0,-1.0,76.0,-17.0,-27.0,9.0,42.83922693302688
Wisconsin,2020-10-01,-12.0,2.0,67.0,-16.0,-26.0,8.0,44.18623355308597
Wisconsin,2020-10-02,-14.0,0.0,94.0,-12.0,-26.0,8.0,44.556721712701496
Wisconsin,2020-10-03,-13.0,7.0,114.0,-10.0,-4.0,3.0,45.1185878620522
Wisconsin,2020-10-04,-7.0,4.0,161.0,-7.0,-7.0,0.0,44.40705431047271
Wisconsin,2020-10-05,-14.0,1.0,86.0,-17.0,-27.0,7.0,44.421775694298496
Wisconsin,2020-10-06,-15.0,-1.0,127.0,-14.0,-28.0,8.0,43.44771079782589
Wisconsin,2020-10-07,-13.0,0.0,131.0,-15.0,-27.0,8.0,43.4673393095936
Wisconsin,2020-10-08,-14.0,0.0,127.0,-14.0,-27.0,8.0,44.21076919279561
Wisconsin,2020-10-09,-15.0,-2.0,164.0,-10.0,-27.0,8.0,45.27806952016482
Wisconsin,2020-10-10,-13.0,7.0,226.0,-7.0,-2.0,1.0,45.23881249662941
Wisconsin,2020-10-11,-9.0,2.0,182.0,-7.0,-6.0,0.0,47.11088180647475
Wisconsin,2020-10-12,-18.0,-4.0,51.0,-22.0,-29.0,10.0,47.891115149241216
Wisconsin,2020-10-13,-17.0,-2.0,106.0,-16.0,-27.0,9.0,51.44142221522576
Wisconsin,2020-10-14,-15.0,-1.0,76.0,-14.0,-27.0,9.0,53.72814383616395
Wisconsin,2020-10-15,-15.0,1.0,78.0,-15.0,-27.0,9.0,55.9780619975377
Wisconsin,2020-10-16,-16.0,-3.0,70.0,-16.0,-26.0,10.0,58.45370804424012
Wisconsin,2020-10-17,-15.0,5.0,95.0,-12.0,-4.0,4.0,50.60230333715615
Wisconsin,2020-10-18,-17.0,-3.0,65.0,-15.0,-8.0,3.0,43.85500241700586
Wisconsin,2020-10-19,-19.0,-4.0,40.0,-22.0,-27.0,9.0,58.69661087736552
Wisconsin,2020-10-20,-21.0,-6.0,44.0,-22.0,-28.0,10.0,61.650701898405856
Wisconsin,2020-10-21,-16.0,-4.0,64.0,-16.0,-27.0,10.0,64.06010171789225
Wisconsin,2020-10-22,-22.0,-9.0,5.0,-24.0,-27.0,12.0,62.87748388388773
Wisconsin,2020-10-23,-18.0,-6.0,24.0,-21.0,-27.0,12.0,64.24902614365648
Wisconsin,2020-10-24,-17.0,1.0,78.0,-11.0,-3.0,4.0,77.21365816622888
Wisconsin,2020-10-25,-20.0,-8.0,41.0,-21.0,-9.0,4.0,86.85616457211636
Wisconsin,2020-10-26,-18.0,-4.0,26.0,-23.0,-27.0,9.0,74.62269461289115
Wisconsin,2020-10-27,-19.0,-5.0,42.0,-19.0,-28.0,10.0,76.97566246104537
Wisconsin,2020-10-28,-15.0,-3.0,56.0,-19.0,-27.0,9.0,76.78919159925213
Wisconsin,2020-10-29,-16.0,-4.0,28.0,-22.0,-27.0,10.0,80.64374059763618
Wisconsin,2020-10-30,-16.0,-3.0,41.0,-17.0,-28.0,10.0,82.38577101702043
Wisconsin,2020-10-31,-18.0,6.0,94.0,-14.0,-4.0,3.0,84.9718274424162
Wisconsin,2020-11-01,-20.0,-7.0,13.0,-25.0,-10.0,4.0,84.1940476636207
Wisconsin,2020-11-02,-19.0,-3.0,29.0,-24.0,-27.0,9.0,85.26870868290281
Wisconsin,2020-11-03,-11.0,1.0,104.0,-16.0,-29.0,9.0,86.97884277066454
Wisconsin,2020-11-04,-19.0,-6.0,83.0,-21.0,-28.0,10.0,92.20493402881729
Wisconsin,2020-11-05,-19.0,-5.0,74.0,-23.0,-27.0,10.0,95.20809632927693
Wisconsin,2020-11-06,-19.0,-8.0,78.0,-22.0,-28.0,11.0,97.81623483041136
Wisconsin,2020-11-07,-16.0,0.0,125.0,-18.0,-2.0,4.0,101.83762617882094
Wisconsin,2020-11-08,-12.0,-3.0,133.0,-21.0,-7.0,2.0,104.09735859607856
Wisconsin,2020-11-09,-19.0,-5.0,57.0,-24.0,-28.0,10.0,106.55828325895516
Wisconsin,2020-11-10,-25.0,-10.0,3.0,-29.0,-29.0,12.0,109.88040887564009
Wisconsin,2020-11-11,-17.0,-3.0,23.0,-25.0,-30.0,11.0,113.4405301975085
Wisconsin,2020-11-12,-22.0,-7.0,25.0,-26.0,-28.0,12.0,119.09108802263796
Wisconsin,2020-11-13,-23.0,-9.0,6.0,-27.0,-27.0,13.0,125.08759836767334
Wisconsin,2020-11-14,-21.0,-3.0,8.0,-28.0,-4.0,7.0,120.27615942061344
Wisconsin,2020-11-15,-25.0,-12.0,-11.0,-34.0,-12.0,6.0,125.30105843314718
Wisconsin,2020-11-16,-22.0,-7.0,7.0,-29.0,-28.0,11.0,126.05430257223304
Wisconsin,2020-11-17,-22.0,-6.0,13.0,-26.0,-29.0,12.0,126.802639583377
Wisconsin,2020-11-18,-19.0,-4.0,23.0,-25.0,-29.0,11.0,129.26847137419554
Wisconsin,2020-11-19,-19.0,-3.0,48.0,-24.0,-28.0,11.0,127.58041936217249
Wisconsin,2020-11-20,-21.0,-5.0,29.0,-23.0,-28.0,12.0,124.03747298810086
Wisconsin,2020-11-21,-24.0,-4.0,52.0,-25.0,-6.0,5.0,128.49805228731293
Wisconsin,2020-11-22,-21.0,-7.0,48.0,-29.0,-8.0,3.0,123.4657925828663
Wisconsin,2020-11-23,-16.0,3.0,31.0,-27.0,-31.0,10.0,120.83557200599316
Wisconsin,2020-11-24,-21.0,1.0,-2.0,-28.0,-34.0,13.0,118.86781370128027
Wisconsin,2020-11-25,-1.0,29.0,13.0,-24.0,-39.0,11.0,112.71918239004513
Wisconsin,2020-11-26,-77.0,-28.0,23.0,-55.0,-83.0,25.0,107.75316891281452
Wisconsin,2020-11-27,-21.0,-16.0,34.0,-42.0,-60.0,20.0,92.69564682301004
Wisconsin,2020-11-28,-23.0,-10.0,60.0,-27.0,-11.0,6.0,87.9823504347887
Wisconsin,2020-11-29,-19.0,-11.0,34.0,-27.0,-10.0,4.0,87.36405231410583
Wisconsin,2020-11-30,-19.0,-7.0,-5.0,-30.0,-28.0,11.0,84.917849035055
Wisconsin,2020-12-01,-18.0,-3.0,10.0,-26.0,-28.0,11.0,79.76045756808922
Wisconsin,2020-12-02,-17.0,-3.0,24.0,-26.0,-27.0,11.0,76.88488059411972
Wisconsin,2020-12-03,-18.0,-3.0,12.0,-27.0,-27.0,12.0,77.75098867586992
Wisconsin,2020-12-04,-19.0,-8.0,18.0,-28.0,-25.0,13.0,89.90839815199524
Wisconsin,2020-12-05,-15.0,2.0,35.0,-26.0,2.0,6.0,91.57191452430868
Wisconsin,2020-12-06,-17.0,-6.0,26.0,-33.0,-6.0,5.0,89.67776313872466
Wisconsin,2020-12-07,-20.0,-6.0,4.0,-31.0,-27.0,10.0,88.87054059227758
Wisconsin,2020-12-08,-21.0,-6.0,8.0,-30.0,-27.0,11.0,88.70860537019398
Wisconsin,2020-12-09,-16.0,-3.0,48.0,-25.0,-27.0,10.0,87.16286006848681
Wisconsin,2020-12-10,-17.0,-3.0,39.0,-27.0,-26.0,11.0,84.20386191950455
Wisconsin,2020-12-11,-20.0,-5.0,-7.0,-30.0,-25.0,13.0,80.76641879618434
Wyoming,2020-02-15,4.0,3.0,1.0,-5.0,1.0,0.0,0.0
Wyoming,2020-02-16,5.0,2.0,0.0,-12.0,1.0,0.0,0.0
Wyoming,2020-02-17,2.0,2.0,2.0,6.0,-26.0,6.0,0.0
Wyoming,2020-02-18,2.0,4.0,3.0,5.0,3.0,0.0,0.0
Wyoming,2020-02-19,0.0,0.0,-2.0,-2.0,2.0,0.0,0.0
Wyoming,2020-02-20,5.0,5.0,4.0,6.0,1.0,0.0,0.0
Wyoming,2020-02-21,3.0,7.0,14.0,16.0,4.0,0.0,0.0
Wyoming,2020-02-22,7.0,9.0,16.0,14.0,4.0,-1.0,0.0
Wyoming,2020-02-23,8.0,8.0,7.0,0.0,3.0,0.0,0.0
Wyoming,2020-02-24,-2.0,4.0,-1.0,-3.0,3.0,1.0,0.0
Wyoming,2020-02-25,-1.0,2.0,-5.0,-3.0,0.0,3.0,0.0
Wyoming,2020-02-26,8.0,9.0,2.0,5.0,2.0,-1.0,0.0
Wyoming,2020-02-27,9.0,7.0,4.0,9.0,2.0,-1.0,0.0
Wyoming,2020-02-28,10.0,12.0,20.0,17.0,3.0,-2.0,0.0
Wyoming,2020-02-29,13.0,13.0,10.0,19.0,2.0,-2.0,0.0
Wyoming,2020-03-01,0.0,3.0,-21.0,-13.0,1.0,2.0,0.0
Wyoming,2020-03-02,5.0,8.0,0.0,-18.0,4.0,0.0,0.0
Wyoming,2020-03-03,11.0,14.0,3.0,-18.0,4.0,-1.0,0.0
Wyoming,2020-03-04,9.0,12.0,7.0,10.0,3.0,-1.0,0.0
Wyoming,2020-03-05,11.0,12.0,18.0,8.0,2.0,-1.0,0.0
Wyoming,2020-03-06,8.0,12.0,32.0,16.0,3.0,-1.0,0.0
Wyoming,2020-03-07,13.0,15.0,39.0,21.0,4.0,-3.0,0.0
Wyoming,2020-03-08,9.0,10.0,3.0,4.0,2.0,0.0,0.0
Wyoming,2020-03-09,9.0,16.0,19.0,8.0,4.0,-1.0,0.0
Wyoming,2020-03-10,9.0,15.0,15.0,8.0,3.0,-1.0,0.0
Wyoming,2020-03-11,8.0,16.0,16.0,6.0,2.0,-1.0,0.0
Wyoming,2020-03-12,6.0,26.0,4.0,10.0,0.0,0.0,0.024683355741706457
Wyoming,2020-03-13,-3.0,29.0,-2.0,3.0,-3.0,3.0,0.024683355741706457
Wyoming,2020-03-14,-7.0,20.0,-15.0,8.0,-2.0,3.0,0.049366711483412914
Wyoming,2020-03-15,-4.0,17.0,3.0,0.0,-3.0,2.0,0.07405006722511936
Wyoming,2020-03-16,1.0,33.0,16.0,3.0,-16.0,4.0,0.07405006722511936
Wyoming,2020-03-17,-7.0,27.0,24.0,4.0,-19.0,6.0,0.271516913158771
Wyoming,2020-03-18,-13.0,21.0,16.0,-2.0,-23.0,7.0,0.3949336918673033
Wyoming,2020-03-19,-31.0,4.0,-27.0,-27.0,-29.0,14.0,0.41961704760900975
Wyoming,2020-03-20,-38.0,7.0,-17.0,-8.0,-29.0,15.0,0.5183504705758356
Wyoming,2020-03-21,-39.0,4.0,19.0,9.0,-21.0,9.0,0.543033826317542
Wyoming,2020-03-22,-38.0,-7.0,9.0,-11.0,-26.0,8.0,0.5183504705758356
Wyoming,2020-03-23,-28.0,3.0,33.0,-4.0,-30.0,11.0,0.5677171820592485
Wyoming,2020-03-24,-31.0,0.0,12.0,-9.0,-33.0,13.0,0.4689837590924227
Wyoming,2020-03-25,-35.0,-6.0,0.0,-12.0,-35.0,14.0,0.6911339607677808
Wyoming,2020-03-26,-36.0,-7.0,12.0,-14.0,-36.0,15.0,0.9132841624431388
Wyoming,2020-03-27,-42.0,-8.0,-4.0,-13.0,-35.0,17.0,1.2588511428270293
Wyoming,2020-03-28,-44.0,-12.0,-9.0,-7.0,-28.0,11.0,1.4810013445023873
Wyoming,2020-03-29,-37.0,-13.0,29.0,-14.0,-29.0,8.0,1.5550514117275067
Wyoming,2020-03-30,-31.0,-5.0,27.0,-10.0,-35.0,12.0,1.7031515461777456
Wyoming,2020-03-31,-31.0,-5.0,8.0,-9.0,-36.0,13.0,2.2215020167535813
Wyoming,2020-04-01,-33.0,-6.0,-9.0,-12.0,-38.0,15.0,2.2955520839787003
Wyoming,2020-04-02,-44.0,-17.0,-35.0,-21.0,-41.0,19.0,2.3449187954621133
Wyoming,2020-04-03,-37.0,-3.0,-13.0,-11.0,-37.0,17.0,2.2955520839787003
Wyoming,2020-04-04,-42.0,-7.0,5.0,-5.0,-27.0,11.0,2.5423856413957653
Wyoming,2020-04-05,-39.0,-11.0,22.0,-21.0,-31.0,9.0,2.789219198812829
Wyoming,2020-04-06,-32.0,-5.0,16.0,-15.0,-35.0,13.0,2.8879526217796547
Wyoming,2020-04-07,-32.0,-5.0,15.0,-13.0,-37.0,14.0,2.4930189299123517
Wyoming,2020-04-08,-32.0,-4.0,26.0,-12.0,-38.0,14.0,2.2955520839787003
Wyoming,2020-04-09,-32.0,-5.0,33.0,-13.0,-38.0,14.0,2.1968186610118745
Wyoming,2020-04-10,-33.0,1.0,44.0,-10.0,-41.0,16.0,2.147451949528462
Wyoming,2020-04-11,-41.0,-2.0,-25.0,-15.0,-30.0,12.0,1.8265683248862776
Wyoming,2020-04-12,-64.0,-43.0,-49.0,-40.0,-40.0,12.0,1.727834901919452
Wyoming,2020-04-13,-39.0,-16.0,-25.0,-25.0,-36.0,15.0,6.3929891371019725
Wyoming,2020-04-14,-36.0,-12.0,-21.0,-18.0,-35.0,16.0,9.231575047398216
Wyoming,2020-04-15,-29.0,-6.0,-25.0,-21.0,-36.0,15.0,6.61513933877733
Wyoming,2020-04-16,-40.0,-18.0,-31.0,-33.0,-40.0,19.0,6.590455983035624
Wyoming,2020-04-17,-33.0,-9.0,-2.0,-8.0,-34.0,17.0,6.565772627293918
Wyoming,2020-04-18,-32.0,-7.0,24.0,-4.0,-24.0,9.0,6.787922828969276
Wyoming,2020-04-19,-30.0,-14.0,7.0,-20.0,-28.0,8.0,6.639822694519037
Wyoming,2020-04-20,-22.0,-5.0,37.0,-12.0,-33.0,12.0,1.678468190436039
Wyoming,2020-04-21,-21.0,-2.0,61.0,-7.0,-34.0,12.0,-0.8639174509597259
Wyoming,2020-04-22,-24.0,-4.0,39.0,-9.0,-35.0,13.0,1.727834901919452
Wyoming,2020-04-23,-30.0,-8.0,-2.0,-11.0,-36.0,15.0,1.678468190436039
Wyoming,2020-04-24,-31.0,-4.0,6.0,-6.0,-34.0,16.0,1.925301747853104
Wyoming,2020-04-25,-27.0,-1.0,49.0,1.0,-24.0,8.0,2.0734018823033424
Wyoming,2020-04-26,-25.0,-6.0,41.0,-15.0,-28.0,6.0,2.3449187954621133
Wyoming,2020-04-27,-19.0,-2.0,39.0,-12.0,-32.0,11.0,2.7645358430711227
Wyoming,2020-04-28,-21.0,1.0,23.0,-7.0,-33.0,5.0,2.863269266037949
Wyoming,2020-04-29,-18.0,3.0,76.0,-3.0,-34.0,11.0,2.863269266037949
Wyoming,2020-04-30,-20.0,1.0,51.0,-1.0,-35.0,12.0,3.1841528906801333
Wyoming,2020-05-01,-20.0,3.0,50.0,5.0,-31.0,12.0,2.8385859102962425
Wyoming,2020-05-02,-22.0,1.0,46.0,7.0,-21.0,7.0,2.690485775846004
Wyoming,2020-05-03,-17.0,-1.0,49.0,-9.0,-22.0,5.0,2.5423856413957653
Wyoming,2020-05-04,-14.0,0.0,23.0,-5.0,-28.0,10.0,2.3942855069455264
Wyoming,2020-05-05,-11.0,6.0,47.0,0.0,-29.0,10.0,1.9746684593365165
Wyoming,2020-05-06,-16.0,0.0,50.0,0.0,-30.0,10.0,2.443652218428939
Wyoming,2020-05-07,-20.0,1.0,14.0,0.0,-31.0,12.0,2.0734018823033424
Wyoming,2020-05-08,-18.0,9.0,50.0,10.0,-28.0,11.0,2.122768593786755
Wyoming,2020-05-09,-17.0,19.0,35.0,10.0,-17.0,5.0,2.0240351708199293
Wyoming,2020-05-10,-9.0,17.0,53.0,-4.0,-18.0,3.0,2.048718526561636
Wyoming,2020-05-11,-14.0,1.0,13.0,-2.0,-27.0,10.0,1.9746684593365165
Wyoming,2020-05-12,-13.0,5.0,33.0,3.0,-27.0,10.0,1.999351815078223
Wyoming,2020-05-13,-12.0,6.0,47.0,4.0,-28.0,10.0,1.727834901919452
Wyoming,2020-05-14,-13.0,4.0,47.0,4.0,-29.0,10.0,2.122768593786755
Wyoming,2020-05-15,-13.0,4.0,52.0,12.0,-27.0,10.0,2.2955520839787003
Wyoming,2020-05-16,-11.0,8.0,81.0,17.0,-14.0,4.0,2.7645358430711227
Wyoming,2020-05-17,-3.0,7.0,118.0,7.0,-13.0,1.0,3.011369400488188
Wyoming,2020-05-18,0.0,7.0,101.0,7.0,-25.0,6.0,3.13478617919672
Wyoming,2020-05-19,0.0,9.0,96.0,9.0,-25.0,8.0,3.2582029579052523
Wyoming,2020-05-20,-2.0,7.0,66.0,10.0,-27.0,8.0,3.0854194677133067
Wyoming,2020-05-21,0.0,13.0,87.0,18.0,-27.0,8.0,2.9866860447464814
Wyoming,2020-05-22,-5.0,18.0,120.0,32.0,-28.0,7.0,2.641119064362591
Wyoming,2020-05-23,-9.0,14.0,107.0,25.0,-16.0,3.0,2.172135305270168
Wyoming,2020-05-24,-2.0,14.0,120.0,15.0,-17.0,2.0,2.36960215120382
Wyoming,2020-05-25,-4.0,13.0,187.0,21.0,-67.0,12.0,2.147451949528462
Wyoming,2020-05-26,1.0,15.0,103.0,3.0,-24.0,6.0,2.048718526561636
Wyoming,2020-05-27,-1.0,14.0,112.0,7.0,-24.0,7.0,2.1968186610118745
Wyoming,2020-05-28,1.0,16.0,119.0,21.0,-25.0,6.0,2.246185372495288
Wyoming,2020-05-29,-3.0,16.0,145.0,27.0,-23.0,6.0,2.5177022856540585
Wyoming,2020-05-30,-5.0,16.0,161.0,32.0,-7.0,1.0,2.3942855069455264
Wyoming,2020-05-31,6.0,19.0,155.0,21.0,-7.0,0.0,1.851251680627984
Wyoming,2020-06-01,11.0,22.0,143.0,22.0,-21.0,4.0,1.925301747853104
Wyoming,2020-06-02,7.0,21.0,135.0,17.0,-22.0,5.0,1.7525182576611584
Wyoming,2020-06-03,5.0,17.0,132.0,18.0,-24.0,6.0,1.4810013445023873
Wyoming,2020-06-04,5.0,22.0,146.0,22.0,-24.0,5.0,1.1848010756019098
Wyoming,2020-06-05,-1.0,18.0,176.0,28.0,-24.0,5.0,1.1107510083767904
Wyoming,2020-06-06,-7.0,12.0,135.0,27.0,-10.0,3.0,1.086067652635084
Wyoming,2020-06-07,5.0,14.0,147.0,23.0,-10.0,1.0,1.1601177198602035
Wyoming,2020-06-08,6.0,15.0,123.0,18.0,-22.0,5.0,1.2835344985687358
Wyoming,2020-06-09,5.0,16.0,113.0,16.0,-23.0,6.0,1.406951277277268
Wyoming,2020-06-10,8.0,19.0,172.0,21.0,-23.0,5.0,1.6044181232109196
Wyoming,2020-06-11,9.0,23.0,205.0,26.0,-24.0,4.0,2.270868728236994
Wyoming,2020-06-12,4.0,26.0,220.0,40.0,-24.0,4.0,2.4189688626872328
Wyoming,2020-06-13,1.0,25.0,230.0,44.0,-7.0,0.0,2.863269266037949
Wyoming,2020-06-14,15.0,28.0,218.0,35.0,-8.0,-2.0,2.9373193332630683
Wyoming,2020-06-15,13.0,24.0,216.0,30.0,-22.0,3.0,3.208836246421839
Wyoming,2020-06-16,11.0,23.0,171.0,25.0,-22.0,5.0,3.2582029579052523
Wyoming,2020-06-17,11.0,23.0,193.0,25.0,-24.0,5.0,3.751870072739381
Wyoming,2020-06-18,11.0,24.0,243.0,30.0,-24.0,4.0,3.8752868514479135
Wyoming,2020-06-19,4.0,25.0,10.0,41.0,-25.0,3.0,4.344270610540336
Wyoming,2020-06-20,5.0,30.0,296.0,43.0,-8.0,-2.0,3.949336918673033
Wyoming,2020-06-21,13.0,30.0,258.0,37.0,-7.0,-3.0,4.146803764606685
Wyoming,2020-06-22,15.0,25.0,275.0,37.0,-24.0,3.0,4.541737456473988
Wyoming,2020-06-23,13.0,26.0,267.0,28.0,-24.0,4.0,5.035404571308117
Wyoming,2020-06-24,12.0,27.0,278.0,31.0,-24.0,4.0,5.035404571308117
Wyoming,2020-06-25,11.0,27.0,233.0,35.0,-25.0,5.0,5.3809715516920065
Wyoming,2020-06-26,5.0,30.0,10.0,44.0,-24.0,4.0,5.8746386665261365
Wyoming,2020-06-27,4.0,31.0,316.0,56.0,-9.0,-2.0,6.3929891371019725
Wyoming,2020-06-28,14.0,30.0,237.0,48.0,-7.0,-1.0,6.565772627293918
Wyoming,2020-06-29,18.0,28.0,257.0,41.0,-23.0,4.0,6.491722560068798
Wyoming,2020-06-30,18.0,29.0,230.0,31.0,-22.0,5.0,6.763239473227569
Wyoming,2020-07-01,21.0,36.0,300.0,37.0,-25.0,3.0,6.837289540452688
Wyoming,2020-07-02,28.0,51.0,349.0,54.0,-29.0,2.0,6.590455983035624
Wyoming,2020-07-03,14.0,51.0,10.0,62.0,-50.0,7.0,5.924005378009549
Wyoming,2020-07-04,-11.0,34.0,404.0,39.0,-22.0,-2.0,5.825271955042723
Wyoming,2020-07-05,12.0,33.0,320.0,42.0,-13.0,-3.0,5.9980554452346695
Wyoming,2020-07-06,24.0,37.0,325.0,40.0,-28.0,3.0,6.220205646910027
Wyoming,2020-07-07,18.0,32.0,280.0,33.0,-26.0,4.0,6.26957235839344
Wyoming,2020-07-08,17.0,32.0,312.0,30.0,-25.0,4.0,6.19552229116832
Wyoming,2020-07-09,17.0,32.0,313.0,39.0,-26.0,4.0,6.244889002651733
Wyoming,2020-07-10,8.0,30.0,10.0,49.0,-26.0,4.0,5.8746386665261365
Wyoming,2020-07-11,7.0,31.0,328.0,51.0,-8.0,-1.0,6.590455983035624
Wyoming,2020-07-12,18.0,35.0,312.0,43.0,-10.0,-2.0,6.467039204327094
Wyoming,2020-07-13,17.0,29.0,299.0,36.0,-25.0,3.0,6.417672492843678
Wyoming,2020-07-14,17.0,29.0,292.0,32.0,-24.0,4.0,6.837289540452688
Wyoming,2020-07-15,17.0,31.0,312.0,32.0,-24.0,4.0,7.133489809353166
Wyoming,2020-07-16,16.0,33.0,320.0,39.0,-25.0,4.0,7.108806453611458
Wyoming,2020-07-17,7.0,33.0,10.0,49.0,-26.0,4.0,8.022090616054598
Wyoming,2020-07-18,5.0,32.0,343.0,55.0,-9.0,-1.0,7.725890347154121
Wyoming,2020-07-19,17.0,36.0,320.0,45.0,-10.0,-2.0,7.553106856962175
Wyoming,2020-07-20,18.0,30.0,330.0,38.0,-25.0,3.0,7.972723904571185
Wyoming,2020-07-21,15.0,31.0,308.0,31.0,-25.0,4.0,8.022090616054598
Wyoming,2020-07-22,17.0,31.0,320.0,34.0,-26.0,4.0,8.56512444237214
Wyoming,2020-07-23,16.0,33.0,323.0,42.0,-26.0,4.0,8.960058134239443
Wyoming,2020-07-24,8.0,29.0,10.0,49.0,-25.0,4.0,9.33030847036504
Wyoming,2020-07-25,6.0,29.0,348.0,51.0,-10.0,-1.0,9.404358537590161
Wyoming,2020-07-26,17.0,35.0,341.0,50.0,-9.0,-2.0,9.799292229457462
Wyoming,2020-07-27,18.0,31.0,334.0,40.0,-25.0,3.0,9.478408604815279
Wyoming,2020-07-28,14.0,25.0,265.0,29.0,-24.0,5.0,9.774608873715756
Wyoming,2020-07-29,14.0,26.0,300.0,30.0,-26.0,4.0,9.182208335914801
Wyoming,2020-07-30,16.0,29.0,315.0,35.0,-26.0,4.0,9.478408604815279
Wyoming,2020-07-31,11.0,32.0,10.0,48.0,-25.0,3.0,8.886008067014322
Wyoming,2020-08-01,8.0,31.0,333.0,54.0,-9.0,-1.0,8.811957999789207
Wyoming,2020-08-02,19.0,37.0,321.0,46.0,-9.0,-2.0,8.935374778497739
Wyoming,2020-08-03,22.0,33.0,323.0,40.0,-25.0,3.0,8.98474148998115
Wyoming,2020-08-04,19.0,32.0,309.0,33.0,-24.0,4.0,8.244240817729956
Wyoming,2020-08-05,18.0,31.0,317.0,34.0,-25.0,3.0,8.342974240696782
Wyoming,2020-08-06,17.0,31.0,335.0,43.0,-26.0,3.0,7.701206991412414
Wyoming,2020-08-07,9.0,31.0,10.0,55.0,-25.0,3.0,7.701206991412414
Wyoming,2020-08-08,9.0,32.0,348.0,60.0,-9.0,-2.0,7.084123097869752
Wyoming,2020-08-09,20.0,37.0,336.0,52.0,-8.0,-3.0,7.010073030644634
Wyoming,2020-08-10,19.0,30.0,341.0,45.0,-26.0,2.0,4.615787523699106
Wyoming,2020-08-11,17.0,28.0,322.0,40.0,-25.0,3.0,4.5911041679574005
Wyoming,2020-08-12,17.0,29.0,325.0,43.0,-26.0,3.0,3.702503361255968
Wyoming,2020-08-13,16.0,30.0,318.0,51.0,-26.0,3.0,3.554403226805729
Wyoming,2020-08-14,9.0,30.0,310.0,60.0,-26.0,3.0,3.998703630156446
Wyoming,2020-08-15,8.0,31.0,330.0,64.0,-10.0,-2.0,4.8379377253744655
Wyoming,2020-08-16,18.0,35.0,309.0,62.0,-9.0,-3.0,5.331604840208595
Wyoming,2020-08-17,17.0,27.0,10.0,45.0,-25.0,2.0,7.750573702895827
Wyoming,2020-08-18,17.0,26.0,10.0,38.0,-23.0,3.0,7.750573702895827
Wyoming,2020-08-19,10.0,22.0,10.0,36.0,-24.0,3.0,9.35499182610675
Wyoming,2020-08-20,10.0,21.0,10.0,43.0,-25.0,3.0,9.503091960556986
